policy_id,family,horizon_hours,lookback_hours,threshold,maximum_spread,exit_hours,risk_fraction,scenario,training_cash,training_pnl,total_fees,closed_trades,release_days,maximum_cost_drawdown,mean_daily_log_growth,simultaneous_lower_daily_log_growth,selection_rejections
7dcd73a241583d3e,momentum,18,3,0.15,0.08,1,0.01,costed,196.78,-3.22,0.87,8,8,0.0161,-6.54476335097471e-05,-0.00020493984831972267,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7dcd73a241583d3e,momentum,18,3,0.15,0.08,1,0.025,costed,191.95,-8.05,2.08,8,8,0.04025,-0.00016565502056947612,-0.0005224565043374195,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7dcd73a241583d3e,momentum,18,3,0.15,0.08,1,0.05,costed,183.66,-16.34,4.11,8,8,0.0817,-0.00034367396920427664,-0.0010823793572335505,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7dcd73a241583d3e,momentum,18,3,0.15,0.08,1,0.005,stress,198.78,-1.22,0.24,4,4,0.0061,-2.467210083942435e-05,-7.217624074048231e-05,
7dcd73a241583d3e,momentum,18,3,0.15,0.08,1,0.01,stress,197.13,-2.87,0.48,4,4,0.01435,-5.8282084557058264e-05,-0.0001726111085970815,
7dcd73a241583d3e,momentum,18,3,0.15,0.08,1,0.025,stress,192.72,-7.28,1.12,4,4,0.0364,-0.00014951213000572862,-0.0004471647651156748,
7dcd73a241583d3e,momentum,18,3,0.15,0.08,1,0.05,stress,185.2,-14.8,2.29,4,4,0.074,-0.0003100042110320875,-0.0009240629687538241,
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.005,costed,199.08,-0.92,0.41,8,8,0.00825,-1.8591179668077205e-05,-0.00011867558581138165,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.01,costed,197.7,-2.3,0.81,8,8,0.01895,-4.663966278816688e-05,-0.0002693445085418644,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.025,costed,193.76,-6.24,1.92,8,8,0.0482,-0.00012781083364215464,-0.0006915720500354405,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.05,costed,186.97,-13.03,3.84,8,8,0.09935,-0.00027164996117279733,-0.0014633723232340698,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.005,stress,198.35,-1.65,0.21,4,4,0.00825,-3.3404111240716183e-05,-0.00010635251609974374,
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.01,stress,196.03,-3.97,0.42,4,4,0.01985,-8.084539437783729e-05,-0.00026153555904246577,
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.025,stress,190.21,-9.79,0.96,4,4,0.04895,-0.00020237355477131842,-0.0006506488788924568,
ac5a440a4802752c,momentum,18,3,0.15,0.08,3,0.05,stress,180.09,-19.91,1.92,4,4,0.09955,-0.0004228251637748999,-0.001361658170194607,
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.005,costed,198.27,-1.73,0.23,8,8,0.015,-3.503075966760292e-05,-0.0002211164262110788,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.01,costed,196.58,-3.42,0.46,8,8,0.0326,-6.954795729658613e-05,-0.00046160292908141063,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.025,costed,191.27,-8.73,1.13,8,8,0.08295,-0.0001799650167161052,-0.0011583241018064574,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.05,costed,182.32,-17.68,2.16,8,8,0.1637,-0.00037320153875245013,-0.0023912886098747966,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.005,stress,197.34,-2.66,0.14,4,4,0.0133,-5.3988859350871596e-05,-0.0001594170399518775,
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.01,stress,193.86,-6.14,0.29,4,4,0.0307,-0.00012573031243376907,-0.0003675254396656274,
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.025,stress,185.13,-14.87,0.68,4,4,0.07435,-0.00031152857075383687,-0.0009041041720113452,
805c08953a7b3788,momentum,18,3,0.15,0.08,,0.05,stress,169.86,-30.14,1.37,4,4,0.1507,-0.0006586403153071514,-0.0019132922377132927,
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.005,costed,187.39,-12.61,1.67,50,42,0.06305,-0.0002626022579050902,-0.0005395656373692327,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.01,costed,174.79,-25.21,3.32,54,44,0.12615,-0.0005432746500041994,-0.0010753001040318111,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.025,costed,159.82,-40.18,4.69,31,25,0.2009,-0.0009043112282327413,-0.0024088545100847195,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.05,costed,155.9,-44.1,5.37,20,15,0.2253,-0.0010044459293722006,-0.0032941339807988365,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.005,stress,192.09,-7.91,1.55,49,41,0.03955,-0.0001627151385049025,-0.00031123892722444396,
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.01,stress,182.22,-17.78,2.97,51,43,0.0889,-0.00037541378331582383,-0.0007298729059594207,
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.025,stress,159.7,-40.3,6.64,48,40,0.2015,-0.0009073399650285077,-0.001863484505330117,
7c77c4e9da8e2d72,momentum,12,3,0.15,0.03,1,0.05,stress,157.09,-42.91,8.39,33,27,0.21455,-0.0009737841815975332,-0.0025700710103329478,
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.005,costed,191.2,-8.8,1.18,51,42,0.04477984906791944,-0.0001814409916561936,-0.00047867471576881814,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.01,costed,179.82,-20.18,2.3,54,45,0.10210300214795943,-0.0004288750644814902,-0.0010305088696103467,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.025,costed,158.5,-41.5,4.27,41,33,0.2093974461292897,-0.0009377531178657317,-0.0025794428561771296,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.05,costed,154.77,-45.23,3.86,16,14,0.23019149465307137,-0.001033779123481324,-0.0032721009149501074,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.005,stress,196.14,-3.86,1.08,51,42,0.023884475091190727,-7.858337332202687e-05,-0.0003526475825025513,
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.01,stress,191.44,-8.56,2.05,51,42,0.051533007090781985,-0.00017638275382225228,-0.0007876463954096381,
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.025,stress,179.17,-20.83,4.9,51,42,0.13062546723149762,-0.0004434769787751223,-0.0021652257851244834,
26f130ced272a740,momentum,12,3,0.15,0.03,3,0.05,stress,158.09,-41.91,6.75,36,32,0.22607333431242962,-0.0009481970783868566,-0.004288381425596292,
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.005,costed,190.16,-9.84,0.93,51,40,0.05030975219824141,-0.00020343364312942503,-0.0005874157969312473,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.01,costed,179.23,-20.77,1.81,54,41,0.10563099041533547,-0.00044212689235698067,-0.0011950467195634392,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.025,costed,159.71,-40.29,1.65,18,13,0.20463147410358565,-0.000907087483386365,-0.0030685889451327435,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.05,costed,156.4,-43.6,2.19,13,11,0.22482157018239493,-0.000991534429180751,-0.0029779189725440787,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.005,stress,195.58,-4.42,0.96,50,39,0.028031779343426773,-9.011235348349728e-05,-0.000360984978286664,
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.01,stress,188.97,-11.03,1.87,51,40,0.06741236392689504,-0.00022874634776648759,-0.0008133694367663581,
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.025,stress,171.23,-28.77,4.39,51,40,0.17652628955893346,-0.0006262487280127317,-0.002184334061680725,
31f8daf3f2db749d,momentum,12,3,0.15,0.03,,0.05,stress,160.53,-39.47,2.1,13,11,0.20308776806989676,-0.0008864376030512644,-0.002412902666065616,
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.005,costed,176.04,-23.96,4.45,127,104,0.1198,-0.0005145408250207506,-0.0008239516398492416,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.01,costed,159.94,-40.06,7.02,125,94,0.2003,-0.0009012847646947286,-0.0016746802876920455,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.025,costed,159.36,-40.64,5.83,40,29,0.2032,-0.0009159337609344711,-0.0024943838269289387,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.05,costed,162.06,-37.94,4.99,18,16,0.20095,-0.0008481884254655538,-0.0028756695055687344,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.005,stress,177.84,-22.16,3.51,117,93,0.11445,-0.00047352055198425616,-0.0007517085531495019,
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.01,stress,159.85,-40.15,5.27,110,91,0.20075,-0.0009035543993636544,-0.0015646370943625874,
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.025,stress,158.84,-41.16,4.1,34,31,0.2058,-0.0009291127430846223,-0.002210976650858978,
829ff14ef863c9b6,momentum,12,3,0.15,0.08,1,0.05,stress,159.16,-40.84,2.95,15,13,0.2042,-0.000920997503989148,-0.0028386523037835037,
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.005,costed,179.72,-20.28,3.5,134,105,0.10207344491631276,-0.00043111807397611937,-0.0008495177220119243,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.01,costed,160.21,-39.79,5.93,150,114,0.20038929926132962,-0.0008944835156831191,-0.001922057113856769,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.025,costed,159.94,-40.06,3.81,36,26,0.2053460525662046,-0.00090128476469473,-0.002661400719232173,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.05,costed,164.77,-35.23,3.06,16,13,0.20065007519526512,-0.0007813177599947448,-0.00335023558177088,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.005,stress,185.54,-14.46,2.55,123,99,0.0723,-0.0003026083642052884,-0.0007149095586195758,
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.01,stress,168.65,-31.35,5.02,149,112,0.15675,-0.0006874669558079757,-0.0016481628809155119,
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.025,stress,159.68,-40.32,2.29,26,20,0.2016,-0.0009078449757454961,-0.0023918536382381453,
479ea36f6be2c9e8,momentum,12,3,0.15,0.08,3,0.05,stress,156.8,-43.2,2.27,15,12,0.216,-0.0009812349138376174,-0.0031176363337212867,
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.005,costed,182.82,-17.18,2.58,134,105,0.08690440515433023,-0.0003621584851708251,-0.0008535223354567745,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.01,costed,162.44,-37.56,4.87,161,119,0.18962334746819656,-0.000838744611814273,-0.0020297542469897736,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.025,costed,158.73,-41.27,2.78,36,23,0.21076968973747018,-0.0009319061329188976,-0.0026791264281673657,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.05,costed,157.53,-42.47,1.58,11,10,0.2217281754854009,-0.0009625058477022541,-0.0036531835036826004,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.005,stress,185.69,-14.31,2.32,123,100,0.07155,-0.0002993497981271462,-0.0006951400780307479,
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.01,stress,169.18,-30.82,4.61,149,113,0.1541,-0.0006748150390006743,-0.0015977282615671183,
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.025,stress,159.16,-40.84,2.23,27,22,0.2042,-0.0009209975039891495,-0.002394156650423815,
eda0bddf3fc859ab,momentum,12,3,0.15,0.08,,0.05,stress,157.58,-42.42,2.21,15,12,0.2121,-0.0009612262126229628,-0.003056234104306812,
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.005,costed,199.96,-0.04,0.01,1,1,0.0002,-8.065322688187286e-07,-3.94241221868028e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.01,costed,199.93,-0.07,0.01,1,1,0.00035,-1.4115373560297609e-06,-6.8997389623180955e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.025,costed,199.83,-0.17,0.02,1,1,0.00085,-3.4288768340279884e-06,-1.676070065568566e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.05,costed,199.64,-0.36,0.03,1,1,0.0018,-7.2646046235008415e-06,-3.551013039257323e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.005,stress,199.14,-0.86,0.08,2,2,0.0043,-1.7376095113300507e-05,-7.573650307135917e-05,
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.01,stress,197.96,-2.04,0.14,2,2,0.0102,-4.1340227678836044e-05,-0.00018414798085654706,
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.025,stress,194.77,-5.23,0.31,2,2,0.02615,-0.00010684673913801705,-0.00047928359855659117,
ea19b12e9a16aded,momentum,6,3,0.15,0.03,1,0.05,stress,189.55,-10.45,0.61,2,2,0.05225,-0.0002163892120390839,-0.0009702632305157443,
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.005,costed,199.96,-0.04,0.01,1,1,0.0002,-8.065322688187286e-07,-3.94241221868028e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.01,costed,199.93,-0.07,0.01,1,1,0.00035,-1.4115373560297609e-06,-6.8997389623180955e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.025,costed,199.83,-0.17,0.02,1,1,0.00085,-3.4288768340279884e-06,-1.676070065568566e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.05,costed,199.64,-0.36,0.03,1,1,0.0018,-7.2646046235008415e-06,-3.551013039257323e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.005,stress,199.33,-0.67,0.05,2,2,0.00375,-1.3530741182912687e-05,-7.258449861343482e-05,
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.01,stress,198.31,-1.69,0.1,2,2,0.00925,-3.421735342862174e-05,-0.00018033905147309581,
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.025,stress,195.61,-4.39,0.24,2,2,0.02395,-8.949389318455098e-05,-0.00047248019445725385,
f885cf7448afd52a,momentum,6,3,0.15,0.03,3,0.05,stress,191.22,-8.78,0.48,2,2,0.0479,-0.0001810192293981313,-0.0009565254614202633,
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.005,costed,199.96,-0.04,0.01,1,1,0.0002,-8.065322688187286e-07,-3.94241221868028e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.01,costed,199.93,-0.07,0.01,1,1,0.00035,-1.4115373560297609e-06,-6.8997389623180955e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.025,costed,199.83,-0.17,0.02,1,1,0.00085,-3.4288768340279884e-06,-1.676070065568566e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.05,costed,199.64,-0.36,0.03,1,1,0.0018,-7.2646046235008415e-06,-3.551013039257323e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.005,stress,199.33,-0.67,0.05,2,2,0.00375,-1.3530741182912687e-05,-7.258449861343482e-05,
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.01,stress,198.31,-1.69,0.1,2,2,0.00925,-3.421735342862174e-05,-0.00018033905147309581,
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.025,stress,195.61,-4.39,0.24,2,2,0.02395,-8.949389318455098e-05,-0.00047248019445725385,
0c7fbd4796df10b9,momentum,6,3,0.15,0.03,,0.05,stress,191.22,-8.78,0.48,2,2,0.0479,-0.0001810192293981313,-0.0009565254614202633,
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.005,costed,198.86,-1.14,0.16,5,4,0.0057,-2.3049624984310587e-05,-8.212432882667188e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.01,costed,197.74,-2.26,0.3,5,4,0.0113,-4.582391160907137e-05,-0.00016349048037414432,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.025,costed,194.07,-5.93,0.69,5,4,0.02965,-0.00012136470896787434,-0.000436555954209253,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.05,costed,187.87,-12.13,1.35,5,4,0.06065,-0.0002522868236646328,-0.0009123348492495712,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.005,stress,199.08,-0.92,0.19,5,5,0.0046,-1.859117966807747e-05,-5.442639405521769e-05,
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.01,stress,198.21,-1.79,0.33,5,5,0.00895,-3.625117676666371e-05,-0.00010605890067944695,
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.025,stress,195.29,-4.71,0.77,5,5,0.02355,-9.609569860220035e-05,-0.00028394191471371966,
337062241472ffe7,momentum,6,3,0.15,0.08,1,0.05,stress,190.46,-9.54,1.49,5,5,0.0477,-0.0001970772894440994,-0.0005868546796083307,
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.005,costed,203.71,3.71,0.1,5,4,0.00025,7.411309387673257e-05,-8.778291191398112e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.01,costed,207.43,7.43,0.19,5,4,0.00045,0.00014708293068555408,-0.00017428906054871976,nonpositive_simultaneous_lower_bound;insufficient_release_days
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.025,costed,220.86,20.86,0.45,5,4,0.00105,0.00040004697609253263,-0.0004698808550881208,nonpositive_simultaneous_lower_bound;insufficient_release_days
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.05,costed,244.22,44.22,0.93,5,4,0.00215,0.0008054519832937065,-0.0009365608327726514,nonpositive_simultaneous_lower_bound;insufficient_release_days
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.005,stress,203.98,3.98,0.1,5,5,0.00015,7.945396481586696e-05,-9.268313152657818e-05,
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.01,stress,207.98,7.98,0.18,5,5,0.0002927114840472241,0.00015776030114536234,-0.00018414833323643717,
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.025,stress,221.7,21.7,0.43,5,5,0.0006536863239482654,0.00041535383094447163,-0.0004773385991293499,
12ac0e98007c1858,momentum,6,3,0.15,0.08,3,0.05,stress,247.35,47.35,0.92,5,5,0.0013918489843851942,0.0008568023029261332,-0.0009851506772718508,
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.005,costed,203.71,3.71,0.1,5,4,0.00025,7.411309387673257e-05,-8.778291191398112e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.01,costed,207.43,7.43,0.19,5,4,0.00045,0.00014708293068555408,-0.00017428906054871976,nonpositive_simultaneous_lower_bound;insufficient_release_days
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.025,costed,220.86,20.86,0.45,5,4,0.00105,0.00040004697609253263,-0.0004698808550881208,nonpositive_simultaneous_lower_bound;insufficient_release_days
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.05,costed,244.22,44.22,0.93,5,4,0.00215,0.0008054519832937065,-0.0009365608327726514,nonpositive_simultaneous_lower_bound;insufficient_release_days
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.005,stress,203.98,3.98,0.1,5,5,0.00015,7.945396481586696e-05,-9.268313152657818e-05,
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.01,stress,207.98,7.98,0.18,5,5,0.0002927114840472241,0.00015776030114536234,-0.00018414833323643717,
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.025,stress,221.7,21.7,0.43,5,5,0.0006536863239482654,0.00041535383094447163,-0.0004773385991293499,
e00e4b7f8e16aed5,momentum,6,3,0.15,0.08,,0.05,stress,247.35,47.35,0.92,5,5,0.0013918489843851942,0.0008568023029261332,-0.0009851506772718508,
96c4c6354ed1d04b,reversal,24,1,0.03,0.03,1,0.005,costed,165.3,-34.7,10.91,197,138,0.1735,-0.0007683683940365247,-0.0016018749204732017,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
96c4c6354ed1d04b,reversal,24,1,0.03,0.03,1,0.01,costed,159.25,-40.75,13.99,131,99,0.20375,-0.0009187180326442089,-0.0025905121110591377,nonpositive_simultaneous_lower_bound;nonpositive_stress_profit
